,all-1,all-2,all-3,mLB-1,mLB-2,mLB-3,mLC-1,mLC-2,mLC-3,mLLm1-1,mLLm1-2,mLLm1-3,mLLm2-1,mLLm2-2,mLLm2-3,mST-1,mST-2,mST-3
gene-QMZ85_RS03035,289.5797661,306.7511281,442.4119841,587.1285042,951.9038236,841.5102009,0,0,0,556.4997373,1331.664798,1510.672845,577.9425205,576.8694426,558.5072103,730.352112,556.4265539,600.6377419
gene-QMZ85_RS03040,97.40652158,115.5571835,175.141264,284.3192313,202.9965952,224.5858807,0,0,0,259.0865448,556.0900205,524.2131064,180.8019776,315.8738296,208.9565937,239.9635895,188.6360131,258.9723454
gene-QMZ85_RS03045,209.5516177,193.370109,266.9843732,382.3388602,528.1769964,416.8149445,0,0,0,415.3418796,776.3257975,783.6977695,380.0950479,366.4817636,354.7000503,446.016557,338.1478083,337.7762649
gene-QMZ85_RS03050,245.9089205,256.5117387,285.9590638,461.1835205,738.217977,529.7042518,0,0,0,497.6698379,970.6799789,1018.841943,458.6342705,596.1675931,496.8854496,497.7576863,465.0982639,393.2053398
rna-QMZ85_RS03055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-QMZ85_RS03060,19.71417122,8.910070392,16.22379995,11.18902553,6.406511807,9.746791968,0,0,0,12.78943891,20.41475482,27.52556463,11.99906374,16.01107024,17.1475936,11.60553286,13.8072598,15.56398925
gene-QMZ85_RS03065,96.65264226,97.25231963,148.4353562,120.7847808,142.3499402,134.2477791,0,0,0,82.83668163,184.7397264,197.9976446,205.3149683,189.5821533,281.5479354,103.1479818,88.80803144,99.50057087
gene-QMZ85_RS03070,18.80063224,10.52032408,0,0,0,0,0,0,0,26.13597109,25.82589465,23.91514163,6.710953847,0,4.859173511,10.96233465,16.30254772,0
gene-QMZ85_RS12525,81.3045278,71.9606057,140.9140909,117.6479414,103.5565085,96.87699222,0,0,0,78.98308612,155.011608,198.7024418,156.6878398,134.8381245,169.8021522,95.4498662,85.3368559,89.08270816
gene-QMZ85_RS12530,2811.275884,3240.645829,4577.918238,7161.991173,7562.720572,6846.340402,0,0,0,6469.246305,13829.91052,11641.62609,6919.37424,8269.439604,7073.531441,4841.571053,5080.890058,5050.978372
gene-QMZ85_RS12535,4570.927167,4857.209776,6635.853817,7807.956393,8870.783376,7111.067933,0,0,0,6770.120788,13178.05959,9767.761634,9150.274488,8492.551029,9877.528998,6075.45623,7849.50359,5932.757251
rna-QMZ85_RS03075,9.60869751,0,0,0,0,0,0,0,0,6.233579311,0,0,0,0,0,0,0,0
rna-QMZ85_RS03080,1446.766977,1067.161711,1362.416541,1949.626409,3529.732333,1609.985216,0,0,0,1904.763866,1115.749037,1594.691141,1061.49576,2235.924663,1517.978754,1796.046062,1717.203857,1581.014052
rna-QMZ85_RS03085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-QMZ85_RS03090,1692.098091,1462.214961,1930.762174,1546.223862,3118.929359,1519.828738,0,0,0,1953.900921,802.6319506,1012.871289,1221.855602,1997.441507,1625.936097,2109.445599,2428.274556,1902.481198
gene-QMZ85_RS03095,150.6228258,230.0965476,290.6871628,270.7116105,135.218522,175.6910474,0,0,0,143.3161658,320.2449715,283.7126339,315.7221643,311.4315437,488.242969,84.53219205,175.2340293,130.5412071
gene-QMZ85_RS03100,520.8889768,585.9912941,771.5074169,734.892062,774.461495,774.9022356,0,0,0,504.1298421,1183.768373,1239.437637,1014.375587,1176.33956,1190.037954,610.7464956,454.2730714,575.7645293
gene-QMZ85_RS03105,685.4967829,607.1598118,956.1582136,895.8711316,839.2527816,704.6163186,0,0,0,682.1549226,1465.299672,1147.909356,1192.802962,1258.294371,1604.070939,608.7994561,843.8277874,558.9293092
gene-QMZ85_RS03110,20.47837895,22.9182913,22.09262244,3.320788922,6.179509421,4.178414755,0,0,0,30.36620263,15.00296942,22.04171644,24.36610539,7.721874429,34.40320353,17.91090111,14.79780688,8.006671633
gene-QMZ85_RS03115,19.5545423,8.753753367,17.57996898,12.68391558,14.7518364,29.91837643,0,0,0,14.84066815,25.07075153,30.06710088,23.26688259,29.49407677,27.79715173,19.95337229,14.13023664,22.93640521
gene-QMZ85_RS03120,21.71316061,3.780029863,9.109620291,5.477145365,22.93240022,1.728086526,0,0,0,12.22531733,26.29172969,18.64986841,12.05647553,0,37.10115706,4.923559395,12.20338619,29.71307038
gene-QMZ85_RS03125,9.588033645,11.26692772,6.033899031,8.162713415,2.531605472,1.711802174,0,0,0,23.32565161,19.97572784,21.34362102,3.992897271,25.30782071,15.17838607,14.67538349,2.424930933,6.042041038
gene-QMZ85_RS03130,8.380518129,10.94219171,5.859989661,0,3.93382304,1.329971614,0,0,0,8.457253802,8.356917178,8.929180185,6.204502025,4.915679461,6.738703449,9.50160585,10.36217354,4.024064869
gene-QMZ85_RS03135,12.04052836,5.390042583,4.329881249,3.905001788,3.364456791,0,0,0,0,13.39065185,4.410595177,2.356311438,10.02845727,9.080352338,1.555985345,3.510315495,5.220337426,4.707626377
gene-QMZ85_RS03140,8.188127906,11.22554323,12.88229132,2.323637428,1.24097487,1.461869625,0,0,0,15.2719831,11.81018874,14.02102674,5.967346473,21.61273945,3.703502309,7.310739708,14.4961436,4.201848336
gene-QMZ85_RS03145,54.1311171,62.64585916,66.58267722,65.63506317,103.9467148,77.31450877,0,0,0,86.99489714,157.7298938,167.6882299,87.09672442,133.1384111,123.53081,72.80998761,57.25085283,87.54314481
gene-QMZ85_RS03150,231.1861007,249.432629,380.3367689,611.6306321,803.8230951,617.8153409,0,0,0,465.9876726,1110.13853,1222.145431,503.9665177,567.0102194,558.7472081,404.744942,336.0386252,373.4602801
gene-QMZ85_RS03155,42.10744776,48.51038324,62.35028999,89.9712412,130.7996161,99.05628578,0,0,0,71.63784491,154.0179836,154.3855254,142.3467877,130.7570737,96.34661256,55.60339744,70.161335,57.62134685
gene-QMZ85_RS03160,78.85122993,67.00714808,129.5226348,166.8786501,179.2006495,136.4823568,0,0,0,115.6761576,222.7509219,232.5119977,135.801596,176.3809447,163.2105491,91.36921914,67.60149185,84.1276541
gene-QMZ85_RS03165,41.51243617,56.9116228,83.59815418,143.7168061,214.9271524,133.4058119,0,0,0,82.13930578,164.9907559,234.5780437,131.3863962,131.4875601,140.82102,61.42071581,92.39122327,107.933512
gene-QMZ85_RS03170,187.2082151,189.9801986,218.226015,319.0840531,384.4900342,305.6429416,0,0,0,348.655205,715.254937,703.4740398,405.8826505,392.271221,418.4225521,225.7051228,233.6768716,212.8285041
gene-QMZ85_RS03175,38.19532094,35.36270928,63.37003772,74.88844551,135.6893213,105.3878207,0,0,0,104.7474355,190.3151209,230.6983049,104.1138634,178.7217012,103.6547994,97.43585999,61.4731323,59.39528606
gene-QMZ85_RS03180,212.7885113,210.3662737,260.8270641,185.8372163,317.1872772,210.7732637,0,0,0,171.5419544,364.8405663,288.5612581,347.6008515,213.9221549,408.8960673,160.666467,219.3039439,208.9412255
gene-QMZ85_RS03185,306.1511843,272.6923463,518.3133176,412.2674896,807.0364141,474.2244411,0,0,0,302.6503848,537.3974268,724.1428343,566.2268152,563.8968354,613.0643174,392.7272263,376.9492363,425.4892947
gene-QMZ85_RS03190,304.2204004,388.5411972,541.3609204,454.98942,717.4983089,513.7774159,0,0,0,303.0398971,705.961987,729.6548132,653.1396899,695.8338049,761.6928156,340.3112499,380.0232357,450.0568951
gene-QMZ85_RS03195,199.4443348,253.5634756,371.5197494,342.8256171,424.8981393,306.0240205,0,0,0,207.7604818,395.9794468,434.8045118,387.286539,583.5936877,500.4710975,223.2819083,220.2149702,294.7609497
gene-QMZ85_RS03200,1374.207995,1273.084108,2113.315117,2345.997411,2556.880956,2173.929149,0,0,0,1969.970125,3838.666176,3906.805327,2844.143766,2951.463754,3225.364439,1832.372537,1958.54933,1698.592894
gene-QMZ85_RS03205,434.2632122,433.8667877,550.6259376,953.8448654,1234.952219,1032.237942,0,0,0,465.3696715,1109.854332,1908.250923,804.3209726,916.9976595,909.1180228,669.6204896,455.9738301,657.2949352
gene-QMZ85_RS03210,762.3600112,719.7032268,1184.399976,1132.706584,1596.398593,1223.704701,0,0,0,1040.519505,2053.746646,2049.759182,1369.694679,1468.337631,1494.970313,1024.436663,1008.466496,1021.014704
gene-QMZ85_RS03215,41.82859049,37.58751549,23.22651531,57.25611893,59.76936098,37.77868042,0,0,0,28.7322596,63.88060697,74.99624351,62.50470811,55.20373143,38.95115632,30.12827074,37.33751271,52.18918248
gene-QMZ85_RS03220,4179.817002,3769.265,5572.821364,6791.02738,10426.03961,7474.093571,0,0,0,3812.370329,7799.910164,11597.88119,7329.130496,7338.109136,8077.136804,5523.951218,4470.145562,5399.832568
gene-QMZ85_RS03225,23.56760136,13.03264027,38.3873054,26.75217643,40.99689459,35.64125421,0,0,0,61.15730548,106.6442416,100.6531841,34.63987371,47.57020404,37.62233222,52.34037581,46.28179748,20.86813484
gene-QMZ85_RS03230,417.3499578,501.3696061,642.2310369,552.7057244,432.2915222,464.9393926,0,0,0,398.3158548,798.5057766,681.5968383,761.8979396,931.7347856,973.1595979,407.1446888,483.5518467,432.2991896
gene-QMZ85_RS03235,179.1616531,211.6907031,335.1594087,264.8470837,133.9245216,183.828858,0,0,0,172.7309083,352.1541723,250.1389452,409.7830066,441.8071772,551.2037193,164.3258953,179.5938609,183.9383058
gene-QMZ85_RS03240,47.94016822,81.37225577,188.5593447,126.975542,92.82553398,112.6936431,0,0,0,90.71086739,157.500931,143.6589877,134.7602829,137.0840288,146.3630086,73.37691744,121.2465467,79.27035383
gene-QMZ85_RS03245,485.6683709,546.9307915,640.3130271,595.3979197,706.5743966,587.88657,0,0,0,592.3394231,1085.006414,985.4926072,934.4162535,977.4732223,899.5425865,509.2022359,679.2580227,586.5148627
gene-QMZ85_RS03250,755.5326664,822.5464952,1069.269455,1330.442443,1143.699082,1245.372588,0,0,0,909.0159094,2303.518155,2099.142199,1562.956974,1584.629229,1751.425871,944.9256463,870.9543479,925.4968984
gene-QMZ85_RS03255,438.0613851,471.0754818,680.9030824,742.7115513,1024.744289,793.7210584,0,0,0,574.0757023,1293.611056,1149.833142,932.8952238,1023.751685,1089.743546,480.9036406,581.5192054,587.3203496
gene-QMZ85_RS03260,239.7257064,283.2120715,379.3407166,319.3675736,318.3152482,328.0835784,0,0,0,380.050036,641.3847244,582.351128,501.4109742,467.9584068,552.2521264,299.6731576,339.2136269,329.1041046
gene-QMZ85_RS03265,46.84749715,22.77878865,42.69639423,33.00575424,81.89193354,68.06274295,0,0,0,50.30227479,132.5479733,119.4957244,53.81731105,68.22108191,64.29602051,47.80133969,55.56254791,53.05290247
gene-QMZ85_RS03270,10.31838879,3.23402555,0,0,0,1.474051872,0,0,0,2.678130371,6.615892766,1.413786863,0,0,5.601547242,4.212378594,0,2.824575826
gene-QMZ85_RS03275,8.84610247,0,0,0,0,0,0,0,0,5.738850794,0,0,7.367846155,0,0,0,0,0
gene-QMZ85_RS03280,10.76916822,7.967889035,3.012091304,4.75391522,5.055057626,4.272614121,0,0,0,6.986427054,6.136480247,6.146899403,5.481392792,6.316766844,5.953335233,2.441958605,3.026282566,1.637435262
gene-QMZ85_RS03285,15.16474709,5.940046928,3.181137244,8.606942717,2.66937992,3.609922951,0,0,0,4.919014966,8.101093183,8.655837934,4.210197803,0,6.859037439,5.158014604,0,0
gene-QMZ85_RS03290,0,0,0,9.069681573,0,2.853003623,0,0,0,10.36695627,10.24396299,2.73636167,6.654828785,0,18.06950723,8.152990826,0,0
gene-QMZ85_RS03295,10.66218973,5.782694691,12.38747483,13.96490706,5.197335738,10.54288756,0,0,0,9.045340987,10.51532625,10.11185306,14.34534284,15.15396549,14.83853574,6.695171275,5.808057533,7.856436073
gene-QMZ85_RS03300,29.11291932,33.66765404,62.81559066,34.62046361,33.67602055,19.80069678,0,0,0,59.3585612,96.86851946,85.807789,39.25852354,40.25171111,56.43349833,35.36511879,43.47684005,45.530476
gene-QMZ85_RS03305,40.60506052,50.8961398,79.21553236,59.9193717,57.89491203,69.59458017,0,0,0,125.1257632,144.4650683,121.8647193,52.42041363,117.8957222,95.50178904,58.0065249,71.88661373,83.34813913
gene-QMZ85_RS03310,21.85507669,23.96983643,11.00299235,37.21236998,39.23988482,31.21521611,0,0,0,34.02800941,60.24354119,80.83534297,40.04641087,63.45563869,25.70121676,37.91140734,26.53159727,32.8980008
gene-QMZ85_RS03315,22.38170504,15.78048612,28.17031174,30.48724288,33.09387876,17.58206449,0,0,0,26.13597109,41.60838583,39.85856938,18.64153846,23.63079645,24.29586755,11.4190986,20.37818465,18.37675839
gene-QMZ85_RS03320,6755.002499,6958.220752,12450.48204,14864.31562,14756.90936,11893.4827,0,0,0,10922.54949,19251.12008,21460.04075,15193.97234,18903.17706,21689.43325,10420.79919,11238.36692,8736.586189
gene-QMZ85_RS03325,274.7332832,415.1864151,536.626739,500.1588342,407.1989144,375.8723234,0,0,0,312.0326381,730.8100032,837.4618771,498.3211459,566.182607,648.4458514,282.9800924,263.5117635,333.3819763
gene-QMZ85_RS03330,351.5080322,495.0976865,578.7386088,577.4618012,452.8716564,493.2413701,0,0,0,413.0638395,838.0019434,824.1109517,713.8863996,1010.177909,822.8320565,386.130944,355.9776565,363.3317815
gene-QMZ85_RS03335,230.8832745,347.2737061,469.26387,388.6019574,323.752874,339.3893881,0,0,0,262.5524238,478.9403555,525.5754681,474.5530243,579.0203416,553.4008586,234.2383382,228.1992946,246.1169936
gene-QMZ85_RS03340,2390.908025,2387.12189,3410.109996,3212.17889,3337.499881,3314.239208,0,0,0,2380.408665,5323.400004,4553.8914,4438.421421,3631.120421,5184.742737,2521.985035,2625.661327,2378.116082
gene-QMZ85_RS03345,158.4994323,156.212335,197.3472481,232.150565,257.3992445,217.862162,0,0,0,350.4910985,551.7290389,524.1387809,265.4452463,368.8789005,303.7169193,295.6394151,256.898073,300.8561958
gene-QMZ85_RS03350,7.84935853,1.024867252,3.293149119,4.45500204,5.526744341,0.934258229,0,0,0,4.243516432,6.032296479,2.688186288,0,3.453091734,3.550276421,0,2.646931653,3.58044823
gene-QMZ85_RS03355,10.96336634,2.862907864,0,2.765509463,2.573107201,0.869932252,0,0,0,3.161071913,6.096425881,2.503098052,0,6.430675754,2.203887439,2.485993924,1.23234195,8.334813913
gene-QMZ85_RS03360,10.56501338,4.828047622,7.756848873,6.995690407,6.508985634,5.029940036,0,0,0,6.282817694,13.05713851,13.26681511,5.866341962,9.295526564,4.778571107,2.695123745,2.672021052,2.409590752
gene-QMZ85_RS03365,9.20363725,3.415333371,1.219366819,4.948711523,5.627623638,2.421519372,0,0,0,3.456778444,4.615943748,6.635766239,2.824180925,3.835768132,6.134680161,1.97712685,2.450223564,3.314365376
gene-QMZ85_RS03370,32.30750467,31.63720646,45.74613668,68.74823561,55.44766333,37.49218891,0,0,0,36.67874203,54.36537969,44.2576757,53.81731105,42.6381762,120.5550385,16.48322058,57.19674049,33.15806405
gene-QMZ85_RS03375,36.59069658,17.64013936,21.25578068,28.76459817,14.86359273,34.17120248,0,0,0,18.2599798,34.28235342,19.27891176,28.13177623,52.0056543,30.55389405,14.36038157,28.47456778,15.40677723
gene-QMZ85_RS03380,175.6353436,176.4013936,266.4057845,336.1141539,422.1260337,321.6113175,0,0,0,240.3013342,601.204219,502.0228623,362.8999133,466.5650129,374.7944336,234.3614272,249.4372137,214.1542035
gene-QMZ85_RS03385,192.5328185,187.7908954,247.5673279,277.2223118,325.3503055,291.5897568,0,0,0,205.0232578,417.1904144,447.8971825,321.8737497,295.7600476,360.2563716,211.6808739,208.1116029,232.6121269
gene-QMZ85_RS03390,309.4568201,358.8540249,487.7529014,619.264081,518.5625285,510.5070786,0,0,0,383.8201526,984.0428653,937.4761987,709.7612957,630.6132287,904.4726154,436.7010213,405.3625051,405.4517705
gene-QMZ85_RS03395,477.0741523,530.6529732,771.2459784,993.8399334,857.5905262,913.6558036,0,0,0,528.872528,1458.718061,1320.997941,1088.919739,957.9376919,1216.753479,557.1328557,526.2100125,707.372033
gene-QMZ85_RS03400,11.9300648,4.005444488,6.435236352,0,5.39998415,2.4342141,0,0,0,7.739551071,1.09253275,8.171428655,0,4.498523177,10.79197175,0,5.172444422,6.996655716
gene-QMZ85_RS03405,6.024913034,14.15978754,7.583143377,6.839030159,4.24214971,8.605275792,0,0,0,10.42299387,24.46092244,20.6336461,21.74510271,0,19.98389827,14.34485683,22.34868779,2.748235939
gene-QMZ85_RS03410,9.307798841,1.822937157,8.786314351,10.56551632,2.457612828,4.985311132,0,0,0,9.057559917,14.91683546,20.71979911,9.690486592,12.28406746,6.314896682,0,4.70811225,0
gene-QMZ85_RS03415,377.6270628,324.4628912,643.9456179,608.4120819,643.2768003,517.6096901,0,0,0,399.085329,597.3825796,1155.596934,603.6802473,1141.444946,903.5938502,571.7786025,548.3921676,366.7318122
gene-QMZ85_RS03420,344.7244055,420.0899168,599.3984064,953.6255913,1031.563982,898.107893,0,0,0,598.8520385,1276.799099,1794.489057,901.7636036,1398.561484,1081.04087,618.828814,414.613191,697.1169616
gene-QMZ85_RS03425,28.01749176,19.08605242,38.33009631,24.88958517,28.30417921,19.13850955,0,0,0,25.2885753,42.94907435,37.54647078,33.48142548,32.15337877,39.66997391,17.40195747,19.7174712,33.33925565
gene-QMZ85_RS03430,9.713367418,0,0,5.512943701,0,1.734178673,0,0,0,6.301483225,10.89676456,4.989835986,2.022546003,0,4.393370386,0,4.913258754,3.323030384
gene-QMZ85_RS03435,12.81159668,0,6.450029999,11.63421222,10.82479581,1.829857496,0,0,0,6.649151265,4.92769944,5.265137281,4.268269497,13.52659383,4.635763235,15.6874789,0,3.506369991
gene-QMZ85_RS03440,6.7963958,5.324310356,2.851385213,2.571586543,2.392675904,4.853585431,0,0,0,4.758907028,11.61815315,9.310303729,11.32132458,23.91897689,10.24673276,11.5583559,11.45927728,0
gene-QMZ85_RS03445,9.934125768,6.225931539,10.00272032,2.25529515,2.098389563,5.675493838,0,0,0,17.73838885,12.73647805,8.165186158,9.928862198,0,5.391863655,2.027347986,12.05981694,5.437686083
gene-QMZ85_RS03450,13.61651375,0,2.448309816,4.416127677,2.054444231,1.389158832,0,0,0,5.047784992,8.728821869,2.664729165,4.860463956,10.26888013,5.278945045,9.924452184,7.871503553,2.66190392
gene-QMZ85_RS03455,6.318644621,4.950039107,9.543411733,10.04143317,14.68158956,10.82976885,0,0,0,17.21655238,23.49317023,32.02660036,14.73569231,13.34255854,13.71807488,10.31602921,5.113799927,12.10532497
gene-QMZ85_RS03460,18.0747391,4.719929181,7.583143377,2.27967672,0,1.434212632,0,0,0,9.12011964,7.724501824,6.877882034,1.672700208,0,0,2.049265262,4.06339778,2.748235939
gene-QMZ85_RS03465,6.658356698,4.172936193,0,4.534840786,5.625789938,4.755006038,0,0,0,6.047391159,4.268317914,17.33029057,3.327414393,0,7.227802893,4.076495413,0,5.466920954
gene-QMZ85_RS03470,869.2556246,1023.949567,1366.952752,1645.25885,2389.53182,1922.649638,0,0,0,1417.216677,3138.198324,3087.74485,2188.987148,2325.93049,2567.217527,1432.621865,1357.163222,1665.577851
gene-QMZ85_RS03475,926.7948589,1204.21305,1484.861874,1903.711864,1871.209299,1830.285871,0,0,0,1277.788714,3176.619969,3145.108315,1875.50915,1932.890566,1840.279419,970.6670686,872.69243,1033.74467
gene-QMZ85_RS03480,753.6726819,881.524788,1086.450358,1294.395215,1680.299563,1408.919302,0,0,0,1141.921794,2661.636821,2129.093185,1608.004092,1726.508093,1633.446456,624.7255346,682.8623595,830.7164895
gene-QMZ85_RS03485,597.5527387,759.712688,1027.365703,2067.519425,2245.259216,2136.771824,0,0,0,1051.455473,2838.328763,3429.865384,1586.601521,1963.382057,1555.188084,795.3745156,581.104205,726.6104609
gene-QMZ85_RS03490,529.5197559,617.4106459,917.6658783,1119.295265,1226.532867,1119.40026,0,0,0,887.8545951,2103.588861,1990.405371,1132.121725,962.0339831,1056.010076,552.0938788,508.7744825,614.7479859
gene-QMZ85_RS03495,201.8583068,257.8307771,322.1840772,640.912262,681.2909136,617.36078,0,0,0,431.7694436,949.2481899,1340.371805,520.2163502,436.2859052,494.7974588,338.8145459,256.002059,316.2635295
rna-QMZ85_RS03500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-QMZ85_RS03505,346.4979876,346.1110387,576.4013221,686.7030536,853.8940153,673.7057946,0,0,0,891.8174134,1384.505003,1544.039661,706.3522075,795.201986,744.5186921,647.7905689,551.5399976,614.5294537
gene-QMZ85_RS03510,242.6819298,259.0959198,318.959576,550.6439861,597.3920893,467.7771547,0,0,0,390.1091638,781.9948537,770.6498252,484.7446528,521.5166522,594.4277748,387.8797167,414.9715623,364.4192627
gene-QMZ85_RS03515,331.6372944,244.1797814,348.3665531,458.8844653,620.5247907,525.3164724,0,0,0,464.2691777,784.8267525,635.5243319,517.1337925,566.0289431,699.3099397,351.1257861,408.6578237,337.8116861
gene-QMZ85_RS03520,156.2684883,154.9001079,258.9008823,269.6965183,222.3032101,224.3342462,0,0,0,161.3774695,327.1033677,529.7149919,264.2938119,429.3097054,486.1085203,232.6751609,203.2570864,200.7509686
